conference,year,session name,paper title,DOI,author list,abstract
IUI,2022,Mobiles and Wearables,Estimating 3D Finger Pose via 2D-3D Fingerprint Matching, https://dl.acm.org/doi/10.1145/3490099.3511123,"Yongjie Duan, Ke He, Jianjiang Feng, Jiwen Lu, Jie Zhou","Touchscreens have become the primary input devices for smartphones, tablet computers, and other intelligent devices over the past decades. While for the most pervasive commercial devices, only 2D touch positions on the screen are utilized as interaction inputs. To extend the richness of the input vocabulary, some researchers have proposed several innovative interaction techniques, e.g. finger pose. However, due to the low resolution and lacking in information of capacitive images, only two angles, pitch and yaw, are considered in most finger pose estimation algorithms, and the accuracy is not sufficiently high for large scale applications in smartphones. With the rapid development of under-screen fingerprint sensing technology, a new input modality, fingerprint image, for 3D finger pose estimation is available from these fingerprint sensors. In this paper, we propose a finger specific algorithm for estimating 3D finger pose including roll, pitch, and yaw from fingerprint images. 3D finger surface is first reconstructed based on sequential fingerprint images captured in enrollment, and given this 3D surface model, 3D finger pose of a test fingerprint is estimated by matching keypoints between the 2D image and 3D point cloud and minimizing the projection error. The proposed approach is a non-learning algorithm with good generalization ability and robustness in real applications. To evaluate the performance of our method, a dataset of fingerprint images with their corresponding ground truth 3D angles is collected. Experimental results on this dataset demonstrate the effectiveness of introducing reconstructed 3D finger surface shape in 3D finger pose estimation. The average absolute errors of three angles are 10.74 for roll, 8.25 for pitch, and 7.38 for yaw, respectively. Extensive experiments are also conducted to explore the impact of touching area size and gallery size on performance."
IUI,2022,Explainable AI (XAI) 2,Intuitively Assessing ML Model Reliability through Example-Based Explanations and Editing Model Inputs, https://dl.acm.org/doi/10.1145/3490099.3511160,"Harini Suresh, Kathleen M Lewis, John Guttag, Arvind Satyanarayan","Interpretability methods aim to help users build trust in and understand the capabilities of machine learning models. However, existing approaches often rely on abstract, complex visualizations that poorly map to the task at hand or require non-trivial ML expertise to interpret. Here, we present two interface modules that facilitate intuitively assessing model reliability. To help users better characterize and reason about a model’s uncertainty, we visualize raw and aggregate information about a given input’s nearest neighbors. Using an interactive editor, users can manipulate this input in semantically-meaningful ways, determine the effect on the output, and compare against their prior expectations. We evaluate our approach using an electrocardiogram beat classification case study. Compared to a baseline feature importance interface, we find that 14 physicians are better able to align the model's uncertainty with domain-relevant factors and build intuition about its capabilities and limitations."
IUI,2022,Mobiles and Wearables,Multimodal Fusion for Driver Referencing: A Comparison of Pointing to Objects Inside and Outside the Vehicle, https://dl.acm.org/doi/10.1145/3490099.3511142,"Abdul Rafey Aftab, Michael von der Beeck","Advanced in-cabin sensing technologies, especially vision based approaches, have tremendously progressed user interaction inside the vehicle, paving the way for new applications of natural user interaction.  Just as humans use multiple modes to communicate with each other, we follow an approach which is characterized by simultaneously using multiple modalities to achieve natural human machine interaction for a specific task: pointing to or glancing towards objects inside as well as outside the vehicle for deictic references. By tracking the movements of eye-gaze, head and finger, we design a multimodal fusion architecture using a deep neural network to precisely identify the driver's referencing intent. Additionally, we use a speech command as a trigger to separate each referencing event. We observe differences in driver behavior in the two pointing use cases (i.e. for inside and outside objects), especially when analyzing the preciseness of the three modalities eye, head, and finger. We conclude that there is no single modality that is solely optimal for all cases as each modality reveals certain limitations. Fusion of multiple modalities exploits the relevant characteristics from each modality, hence overcoming the case dependent limitations of each individual modality. Ultimately, we propose a method to identity whether the driver's intended object lies inside or outside the vehicle, based on the predicted pointing direction."
IUI,2022,Alternative Input Modes,Show of Hands: Leveraging Hand Gestural Cues in Virtual Meetings for Intelligent Impromptu Polling Interactions, https://dl.acm.org/doi/10.1145/3490099.3511153,"Jung In Koh, Samantha Ray, Josh Cherian, Paul Taele, Tracy Hammond","Greater ubiquity and improvements of virtual meeting software usage have allowed for people to meet more seamlessly when in-person meetings are not feasible. However, certain valuable interaction cues such as impromptu group polling are less optimally executed compared to in-person meetings due to less easily gauging meeting participants who are not co-located, while requiring prior meeting setup to set up built-in polling tools for automated counting. We propose a novel intelligent user interface approach for prevalent virtual meeting software, which allows for more seamlessly impromptu polling interactions similarly to in-person meetings. Our approach leverages recognized communicative hand gestures and video filters as real-time responses for more easily informing meeting participants on impromptu polling results, and computer vision techniques to automatically count responses with the software’s default gallery view. We first performed studies to motivate leveraging gestures and visual cues into our prototype virtual meeting, which were then evaluated on system performance and user task workload assessment. Our results demonstrated that our system was able to recognize attendees’ gestures and polled responses with reasonable accuracy, and demonstrated improvements in hosts’ task workload performance. From our findings, we developed an interface that can allow hosts to be better informed of valuable impromptu polling while maintaining organic gestural interaction cues with participants similarly performed in in-person meetings."
IUI,2022,Interacting with Machine Learning,Trade-offs in Sampling and Search for Early-stage Interactive Machine Learning, https://dl.acm.org/doi/10.1145/3490099.3511134,"Zachary Levonian, Chia-Jung Lee, Vanessa Murdock, F. Maxwell Harper","For many automated classification tasks, collecting labeled data is the key barrier to training a useful supervised model.  Interfaces for interactive labeling tighten the loop of labeled data collection and model development, enabling a subject-matter expert to quickly establish the feasibility of a classifier for addressing a problem of interest. These interactive machine learning (IML) interfaces iteratively sample unlabeled data for annotation, train a new model, and display feedback on the model's estimated performance.  Different sampling strategies affect both the rate at which the model improves and the bias of performance estimates. We compare the performance of three sampling strategies in the ""early-stage"" of label collection, starting from zero labeled data. By simulating a user's interactions with an IML labeling interface, we demonstrate a trade-off between improving a text classifier's performance and computing unbiased estimates of that performance. We show that supplementing early-stage sampling with user-guided text search can effectively ""seed"" a classifier with positive documents without compromising generalization performance—particularly for imbalanced tasks where positive documents are rare. We argue for the benefits of incorporating search alongside active learning in IML interfaces and identify design trade-offs around the use of non-random sampling strategies."
IUI,2022,Tools for AI Developers,Understanding Screen Relationships from Screenshots of Smartphone Applications, https://dl.acm.org/doi/10.1145/3490099.3511109,"Shirin Feiz, Jason Wu, Xiaoyi Zhang, Amanda Swearngin, Titus Barik, Jeffrey Nichols","All graphical user interfaces are comprised of one or more screens that may be shown to the user depending on their interactions. Identifying different screens of an app and understanding the type of changes that happen on the screens is a challenging task that can be applied in many areas including automatic app crawling, playback of app automation macros and large scale app dataset analysis. For example, an automated app crawler needs to understand if the screen it is currently viewing is the same as any previous screen that it has encountered, so it can focus its efforts on portions of the app that it has not yet explored. Moreover, identifying the type of change on the screen, such as whether any dialogues or keyboards have opened or closed, is useful for an automatic crawler to handle such events while crawling.  Understanding screen relationships is a difficult task as instances of the same screen may have visual and structural variation, for example due to different content in a database-backed application, scrolling, dialog boxes opening or closing, or content loading delays. At the same time, instances of different screens from the same app may share some similarities in terms of design, structure, and content. This paper uses a dataset of screenshots from more than 1K iPhone applications to train two ML models that understand similarity in different ways: (1) a screen similarity model that combines a UI object detector with a transformer model architecture to recognize instances of the same screen from a collection of screenshots from a single app, and (2) a screen transition model that uses a siamese network architecture to identify both similarity and three types of events that appear in an interaction trace: the keyboard or a dialog box appearing or disappearing, and scrolling.  Our models achieve an F1 score of 0.83 on the screen similarity task, improving on comparable baselines, and an average F-1 score of 0.71 across all events in the transition task."
IUI,2022,"Health, Well-being and Accessibility",Crowdsourcing Thumbnail Captions Using Time-Constrained Methods, https://dl.acm.org/doi/10.1145/3490099.3511136,"Carlos A Aguirre, Amama Mahmood, Chien-Ming Huang","Blind and Visually Impaired (BVI) individuals rely on captions to consume images; however, current methods using single captions may be ineffective at browsing through large quantities of images. This is because longer captions require more time to consume, whereas shorter captions may hinder the ability to understand the content. We explore the collection of thumbnail captions–succinct image descriptions meant to be consumed quickly–and comprehensive captions that allow individuals to understand content in greater detail. We consider text-based and time-constrained methods to collect descriptions at these two levels of detail, thumbnail and comprehensive captions, and find that the time-constrained method is effective at collecting thumbnail captions while preserving the correctness of the captions. Additionally, we assess model-based metrics against human ratings and show that they yielded comparable results, indicating the potential of the automatic evaluation of caption qualities using model-based metrics."
IUI,2022,Alternative Input Modes,Brainwave-Augmented Eye Tracker: High-Frequency SSVEPs Improves Camera-Based Eye Tracking Accuracy, https://dl.acm.org/doi/10.1145/3490099.3511151,"Alexandre Armengol-Urpi, Andrés F. Salazar-Gómez, Sanjay E. Sarma","In this work, we leverage neural mechanisms of visual attention to improve the accuracy of a commercial eye tracker through the analysis of electroencephalography (EEG) waves. Gaze targets were rendered in a computer screen with imperceptible flickering stimuli (≥40Hz) that elicited attention-modulated steady-state visual evoked potentials (SSVEPs). Our hybrid system combines EEG and eye-tracking modalities to overcome accuracy limitations of the gaze-tracker alone. We integrate EEG and gaze data to efficiently exploit their complementary strengths driving a Bayesian probabilistic decoder that estimates the target gazed by the user. Our system's performance was analyzed across the screen with varying target sizes, spacings and dataset epoch lengths, using data from 10 subjects. Overall, our hybrid approach improves the classification accuracy of the eye tracker alone for all target parameters and dataset epoch lengths in 11 units on average. The system shows a larger impact at peripheral screen regions where performance enhancement is maximal, reaching improvements of over 45 units. The findings of this work demonstrate that the intrinsic accuracy limitations of camera-based eye-trackers can be corrected with the integration of EEG data, and opens opportunities for gaze tracking applications with higher target granularity."
IUI,2022,Learning and Playing,SoftVideo: Improving the Learning Experience of Software Tutorial Videos with Collective Interaction Data, https://dl.acm.org/doi/10.1145/3490099.3511106,"Saelyne Yang, Jisu Yim, Aitolkyn Baigutanova, Seoyoung Kim, Minsuk Chang, Juho Kim","Many people rely on tutorial videos when learning how to perform tasks using complex software. Watching the video for instructions and applying them to target software require frequent going back-and-forth between the two, which incurs cognitive overhead. Furthermore, users need to constantly compare the two to see if they are following correctly, sometimes missing out on subtle differences between the two. We propose SoftVideo, a prototype system that helps users plan ahead before watching each step in tutorial videos and provides feedback and help to users on their progress. SoftVideo provides information on each step such as its difficulty, lets users know if they completed or missed a step, and suggests tips such as relevant steps when it detects users struggling. Since experiences of previous learners with the same goal can provide insights into how they learned from the tutorial, we leveraged collective user logs to identify the difficulty and relatedness of each step. We collected and analyzed video interaction logs and the associated Photoshop usage logs for 2 tutorial videos from 120 users. We then defined six metrics that portray the difficulty of each step including the time taken to complete a step and the number of pauses in a step, which were also used to detect users' struggling moments by comparing their progress to the collected data. To investigate the feasibility and usefulness of using data-driven information and the suggested design, we ran a user study with 30 participants where participants followed one of the two Photoshop tutorial videos with SoftVideo. Results show that participants were able to proactively and effectively plan their pauses and playback speed, and vary their concentration level. They were also able to identify and recover from errors with the help SoftVideo provides."
IUI,2022,Explainable AI (XAI) 1,How Do People Rank Multiple Mutant Agents?, https://dl.acm.org/doi/10.1145/3490099.3511115,"Jonathan Dodge, Andrew A. Anderson, Matthew Olson, Rupika Dikkala, Margaret Burnett","How might a person decide on which of several AI-powered sequential decision-making systems to rely? For example, imagine car buyer Blair shopping for a self-driving car, or developer Dillon trying to choose an appropriate ML model to use in their application. Their first choice might be infeasible (e.g., too expensive in money or execution time), so they may need to select their second or third choice. To address this question, this paper presents: 1) a new XAI empirical task to measure explanations: ""the Ranking Task""; 2) a new strategy for inducing controllable agent variations---Mutant Agent Generation; 3) novel explanations for sequential decision-making agents; 4) an adaptation to the AAR/AI assessment process; and 5) a qualitative study around these devices with 10 participants to investigate how they performed the Ranking Task task on our mutant agents, using our explanations, and structured by AAR/AI. From an XAI researcher perspective, just as mutation testing can be applied to any code, mutant agent generation can be applied to essentially any neural network for which one wants to evaluate an assessment process or explanation type. As to an XAI user's perspective, the participants ranked the agents well overall, but showed the importance of high explanation resolution for close differences between agents. The participants also revealed the importance of supporting a wide diversity of explanation diets and agent ""test selection"" strategies."
IUI,2022,Applications and Tools,NewsPod: Automatic and Interactive News Podcasts, https://dl.acm.org/doi/10.1145/3490099.3511147,"Philippe Laban, Elicia Ye, Srujay Korlakunta, John Canny, Marti Hearst","News podcasts are a popular medium to stay informed and dive deep into news topics. Today, most podcasts are handcrafted by professionals. In this work we advance the state-of-the-art in automatically generated podcasts, making use of recent advances in natural language processing and text-to-speech technology. We present NewsPod, an automatically generated, interactive news podcast. The podcast is divided into segments, each centered on a news event, with each segment structured as a Question and Answer  conversation, whose goal is to engage the listener. A key aspect of the design is the use of distinct voices for each role (questioner, responder), to better simulate a conversation. Another novel aspect of this system allows listeners to interact with the podcast by asking their own questions and receiving automatically generated answers. We validate the soundness of this system design through two usability studies, focused on evaluating the narrative style and interactions with the podcast, respectively. We find that NewsPod is preferred over a baseline by participants, with 80% claiming they would use the system in the future."
IUI,2022,Natural Language,KWickChat: A Multi-Turn Dialogue System for AAC Using Context-Aware Sentence Generation by Bag-of-Keywords, https://dl.acm.org/doi/10.1145/3490099.3511145,"Junxiao Shen, Boyin Yang, John J Dudley, Per Ola Kristensson","We present KWickChat (Keyword Quick Chat): a multi-turn augmentative and alternative communication (AAC) dialogue system for nonspeaking individuals with motor disabilities. The central objective of KWickChat is to reduce the communication gap between nonspeaking and speaking partners by exploring a sentence-based text entry system that automatically generates suitable sentences for the nonspeaking partner based on keyword entry. The system is underpinned by the state-of-the-art GPT-2 language model and leverages context information, including dialogue history and persona tags, to improve the quality of the generated responses. We evaluate the system by analyzing the functional design and decomposing it into key functions and parameters that are systematically investigated using envelope analysis. Our results show that with word prediction and with a threshold word error rate of 0.65, the keystroke savings of the KWickChat system is around 71%. We also recruited two human judges to evaluate the semantic consistency between 400 sentences generated by KWickChat and reference sentences. They both reported a median rating of 4 on a scale from 1 (very bad) to 5 (very good) for the best generated sentence in each exchange and achieved an inter-rater reliability of 0.92 across all 400 sentences judged."
IUI,2022,Alternative Input Modes,Emotion Recognition in Conversations using Brain and Physiological Signals, https://dl.acm.org/doi/10.1145/3490099.3511148,"Nastaran Saffaryazdi, Yenushka Goonesekera, Nafiseh Saffaryazdi, Nebiyou Daniel Hailemariam, Ebasa Girma Temesgen, Suranga Nanayakkara, Elizabeth Broadbent, Mark Billinghurst","Emotions are complicated psycho-physiological processes that are related to numerous external and internal changes in the body. They play an essential role in human-human interaction and can be important for human-machine interfaces. Automatically recognizing emotions in conversation could be applied in many application domains like health-care, education, social interactions, and entertainment. Facial expressions, speech, and body gestures are primary cues that have been widely used for recognizing emotions in conversation. However, these cues can be ineffective as they cannot reveal underlying emotions when a person involuntarily or deliberately conceals their emotions. Researchers have shown that analyzing brain activity and physiological signals can lead to more reliable emotion recognition since they generally cannot be controlled. However, these body responses in emotional situations have been rarely explored in interactive tasks like conversations. This paper explores and discusses the performance and challenges of using brain activity and other physiological signals in recognizing emotions in a face-to-face conversation. We present an experimental setup for stimulating spontaneous emotions during a face-to-face conversation while recording brain and physiological activity. We then describe our analysis strategies for recognizing emotions using Electroencephalography (EEG), Photoplethysmography (PPG), and Galvanic Skin Responses (GSR) signals in a subject-dependent and subject-independent approach. Finally, we describe new directions for future research in conversational emotion recognition, and the limitations and challenges."
IUI,2022,Alternative Input Modes,Developing Persona Analytics Towards Persona Science, https://dl.acm.org/doi/10.1145/3490099.3511144,"Joni Salminen, Soon-Gyo Jung, Bernard J Jansen","Much of the reported work on personas suffers from the lack of empirical evidence. To address this issue, we introduce Persona Analytics (PA), a system that tracks how users interact with data-driven personas. PA captures users’ mouse and gaze behavior to measure users’ interaction with data-driven personas and system features of an interactive persona system. Measuring these activities grants an understanding of the behaviors of a persona user, required for quantitative measurement of persona use to obtain scientifically valid evidence. Conducting a study with 144 participants, we demonstrate how PA can be deployed for remote user studies during exceptional times when physical user studies are difficult if not impossible."
IUI,2022,Explainable AI (XAI) 2,Contextualization and exploration of local feature importance as explanations to improve understanding and satisfaction of non-expert users, https://dl.acm.org/doi/10.1145/3490099.3511139,"Clara Bove, Jonathan Aigrain, Marie-Jeanne Lesot, Charles Albert Tijus, Marcin Detyniecki","The increasing usage of complex ML models to make important decisions has raised interest in explainable artificial intelligence (XAI). In this work, we focus on providing accessible and useful explanations for non-expert users. More specifically, we propose generic XAI design principles for contextualizing and allowing the exploration of local feature importance explanations. To evaluate the effectiveness of these principles for improving users' objective understanding and satisfaction, we conduct a monitored user study with 80 participants using 4 different versions of our XAI interface, in the context of an insurance scenario. Our results show that contextualization is overall more effective than exploration to improve objective understanding and satisfaction. However, we obtain the highest satisfaction scores when contextualization and exploration are combined."
