conference,year,session name,paper title,DOI,author list,abstract
CUI,2025,"Trust, human behaviour, and CUIs",How Managers Perceive AI-Assisted Conversational Training for Workplace Communication,10.1145/3719160.3736639,"Lance T Wilhelm, Xiaohan Ding, Kirk McInnis Knutsen, Buse Carik, Eugenia H Rho","Effective workplace communication is essential for managerial success, yet many managers lack access to tailored and sustained training. Although AI-assisted communication systems may offer scalable training solutions, little is known about how managers envision the role of AI in helping them improve their communication skills. To investigate this, we designed a conversational role-play system, CommCoach, as a functional probe to understand how managers anticipate using AI to practice their communication skills. Through semi-structured interviews, participants emphasized the value of adaptive, low-risk simulations for practicing difficult workplace conversations. They also highlighted opportunities, including human-AI teaming, transparent and context-aware feedback, and greater control over AI-generated personas. AI-assisted communication training should balance personalization, structured learning objectives, and adaptability to different user styles and contexts. However, achieving this requires carefully navigating tensions between adaptive and consistent AI feedback, realism and potential bias, and the open-ended nature of AI conversations versus structured workplace discourse."
CUI,2025,"Usability, UX, and evaluation of CUIs",The Impact of a Chatbot's Ephemerality-Framing on Self-Disclosure Perceptions,10.1145/3719160.3736617,"Samuel Rhys Cox, Rune Møberg Jacobsen, Niels van Berkel","Self-disclosure, the sharing of one's thoughts and feelings, is affected by the perceived relationship between individuals. While chatbots are increasingly used for self-disclosure, the impact of a chatbot's framing on users' self-disclosure remains under-explored. We investigated how a chatbot’s description of its relationship with users, particularly in terms of ephemerality, affects self-disclosure. Specifically, we compared a \textsc{Familiar} chatbot, presenting itself as a companion remembering past interactions, with a \textsc{Stranger} chatbot, presenting itself as a new, unacquainted entity in each conversation. In a mixed factorial design, participants engaged with either the \textsc{Familiar} or \textsc{Stranger} chatbot in two sessions across two days, with one conversation focusing on \textsc{Emotional}- and another \textsc{Factual}-disclosure. When \textsc{Emotional}-disclosure was sought in the first chatting session, \textsc{Stranger}-condition participants felt more comfortable self-disclosing. However, when \textsc{Factual}-disclosure was sought first, these differences were replaced by more enjoyment among \textsc{Familiar}-condition participants. Qualitative findings showed \textsc{Stranger} afforded anonymity and reduced judgement, whereas \textsc{Familiar} sometimes felt intrusive unless rapport was built via low-risk \textsc{Factual}-disclosure."
CUI,2025,"Usability, UX, and evaluation of CUIs","Outcomes, Perceptions, and Interaction Strategies of Novice Programmers Studying with ChatGPT",10.1145/3719160.3736625,"Jacob Penney, Pawan Acharya, Peter Hilbert, Priyanka Parekh, Anita Sarma, Igor Steinmacher, Marco Aurelio Gerosa","Large Language Model (LLM) conversational agents are increasingly used in programming education, yet we still lack insight into how novices engage with them for conceptual learning compared with human tutoring. This mixed-methods study compared learning outcomes and interaction strategies of novices using ChatGPT or human tutors. A controlled lab study with 20 students enrolled in introductory programming courses revealed that students employ markedly different interaction strategies with AI versus human tutors: ChatGPT users relied on brief, zero-shot prompts and received lengthy, context-rich responses but showed minimal prompt refinement, while those working with human tutors provided more contextual information and received targeted explanations. Although students distrusted ChatGPT’s accuracy, they paradoxically preferred it for basic conceptual questions due to reduced social anxiety. We offer empirically grounded recommendations for developing AI literacy in computer science education and designing learning-focused conversational agents that balance trust-building with maintaining the social safety that facilitates uninhibited inquiry. "
CUI,2025,Demos,Eternagram: Inspiring Climate Action Through LLM-based Conversational Exploration of a Post-Devastation Climate Future,10.1145/3719160.3735658,"RAY LC, Suifang Zhou","Climate action is difficult to persuade because we tend to perceive climate change as remote and disconnected from daily life. Instead of traditional informational engagements, game-based interventions can create narratives that immerse the visitor in situations where their actions have tangible consequences. To make these narratives engaging, we used a speculative scenario of an alien stumbling upon social media to obliquely address climate change through a text-based adventure game installation. Mimicking visitors’ natural dialogue in social media apps, we designed an LLM-based chatbot with knowledge of post-climate devastated world that mirrors our own planet Earth. In discovering the world’s downfall through interactive chatting and posted images, players begin to realize that their own actions can make a difference on impacts of climate change in this distant world, fostering pro-environmental attitudes. Previously published at CHI, this game installation demonstrates the potential of LLM-based creative narratives in exploring speculative worlds driving social change."
CUI,2025,Demos,Designing a Simulated Patient System for Medical Education,10.1145/3719160.3735656,"Aakanksha Khandwaha, Edith Law","The foundation of successful patient-doctor relationships lies in effective communication, which promotes patient autonomy, trust, and comprehension. As a result, medical education has placed growing emphasis on improving clinical communication skills. Medical students gain experience through interactions with standardized patients (SPs) - trained individuals who simulate specific patient scenarios in controlled educational settings. However, recruiting SP actors can be difficult, and students tend to have limited interactions with them (i.e., during weekly classes or final examination).  In this work, we develop an LLM-driven simulated patient system in collaboration with an R1 research university’s SP training program. The system consists of the patient agent, which simulates a SP case, alongside an educational agent, which can provide helpful suggestions and feedback to the user. We hope that this system can augment pre-existing standardized patient programs to improve clinical competency among medical students and professionals. "
CUI,2025,Provocations,"Aye, Robot: What Happens When Robots Speak Like Real People?",10.1145/3719160.3737615,"Mary Ellen Foster, Jane Stuart-Smith, Muneeb Ahmad, Julian Hough","In daily life, we interact with each other using the social, regional, and ethnic communication styles  typical of our local communities. Successful communication further rests on our ability to seamlessly adjust to our interlocutors following the norms and expectations of our local social setting as well as conversational context and goals.  However, despite significant advances in speech  technology, most artificial speech systems---particularly, most social robots---still use a single, ""standard"", non-local  communication style for all users, social settings and interaction goals. Recent research has shown that when they interact with digital agents, humans transfer and adapt their sociolinguistic behaviours, including communication bias. Despite this, the barriers set up by this inherent communication bias have never been systematically studied for HRI; and the potential benefits to user engagement from socially  inclusive, diverse communication styles have not been explored. We argue that social robotics researchers should also consider sociolinguistic factors constraining human interaction. To explore the implications, we describe two hypothetical robots designed to support the local communication style of two regions of the United Kingdom, and we consider the potential sociolinguistic impact each robot might have on its conversational partners and the wider society."
CUI,2025,CUIs for health and wellbeing,Visual-Conversational Interface for Evidence-Based Explanation of Diabetes Risk Prediction,10.1145/3719160.3736616,"Reza Samimi, Aditya Bhattacharya, Lucija Gosak, Gregor Stiglic, Katrien Verbert","Healthcare professionals need effective ways to use, understand, and validate AI-driven clinical decision support systems. Existing systems face two key limitations: complex visualizations and a lack of grounding in scientific evidence. We present an integrated decision support system that combines interactive visualizations with a conversational agent to explain diabetes risk assessments. We propose a hybrid prompt handling approach combining fine-tuned language models for analytical queries with general Large Language Models (LLMs) for broader medical questions, a methodology for grounding AI explanations in scientific evidence, and a feature range analysis technique to support deeper understanding of feature contributions. We conducted a mixed-methods study with 30 healthcare professionals and found that the conversational interactions helped healthcare professionals build a clear understanding of model assessments, while the integration of scientific evidence calibrated trust in the system's decisions. Most participants reported that the system supported both patient risk evaluation and recommendation."
CUI,2025,"Usability, UX, and evaluation of CUIs",A Pragmatics-based Approach to Proactive Digital Assistants for Data Exploration,10.1145/3719160.3736632,"Roderick S Tabalba, Christopher J Lee, Giorgio Tran, Nurit Kirshenbaum, Jason Leigh","Recent advances in Natural Language Interfaces (NLIs) and Large Language Models (LLMs) have transformed the way we tackle NLP tasks, shifting the focus towards a more Pragmatics-based perspective. This shift enables more natural interactions between humans and voice assistants, which have historically been difficult to achieve. Pragmatics involves understanding how users often speak out of turn, interrupt one another, or provide relevant information without being explicitly asked (maxim of quantity). To explore this, we developed a digital assistant that continuously listens to conversations and proactively generates relevant visualizations during data exploration tasks. In a within-subject study, participants interacted with both proactive and non-proactive versions of a voice assistant while exploring the Hawaii Climate Data Portal (HCDP). Results suggest that interaction with the proactive assistant increased the total number of utterances and discoveries, facilitated quicker and more reliable insights, and led to greater usage of the system's chart capabilities. Our study highlights the potential of proactive AI in NLIs and identifies key challenges in its implementation, offering insights for future research."
CUI,2025,Provocations,Beyond the Illusion: LLMs and the Case for Pragmatic Cues in Conversation,10.1145/3719160.3737614,"Laura Spillner, Johanna Rockstroh, Paola Raquel Peña, Nina Wenig, Nima Zargham, Benjamin R. Cowan","Conversational agents are becoming increasingly adept at interacting with humans in a very natural manner. They incorporate subtle linguistic and paralinguistic cues: changes in tone and style, emotional expressions, or fillers like `mm-hm'. In human communication, such cues serve pragmatic functions that support mutual understanding and communicative success. This raises the question: do we want conversational agents to blindly mimic these cues, or can we use them more purposefully to serve a communicative function? We argue that the role of pragmatic cues in interaction with conversational user interfaces remains underexplored. A deeper understanding of how to strategically use them in appropriate contexts and their impact on human-machine interactions is crucial to enhance mutual understanding in conversations with artificial agents. Through this provocation, we propose a research agenda to spark discussion on how future research can address this."
CUI,2025,Posters,Beyond Face Value: Visual and Auditory Signals in Human and Machine Trust Judgments,10.1145/3719160.3737630,"Natalia Tyulina, Yuwen Yu, Tatiana Aloi Emmanouil, Sarah Ita Levitan","As conversational agents become increasingly multimodal, they invite human-like evaluations—especially in trust-sensitive contexts. Building on the human tendency to form rapid judgments from subtle visual and auditory cues, we explore how trust is constructed from faces and voices. In a behavioral experiment, 150 participants rated bimodal stimuli across four trust congruence conditions. We then trained a multimodal model using HuBERT and ResNet-50 with late fusion to predict trust scores. To examine alignment between human and model judgments, we applied Permutation Feature Importance (PFI) to compare the most influential features. Our results highlight the dominance of auditory cues in both human and model trust evaluations, while revealing subtle but meaningful differences in feature weighting across modalities and conditions."
CUI,2025,"Usability, UX, and evaluation of CUIs",Multimodal Silent Speech-based Text Entry with Word-initials Conditioned LLM,10.1145/3719160.3736612,"Zixiong Su, Shitao Fang, Jun Rekimoto","Although exhibiting great potential in enabling seamless communication between humans and conversational agents, large vocabulary recognition is still challenging for silent speech interfaces. In this research, we propose a novel interaction technique that combines silent speech and typing to enable more efficient text entry while preserving privacy. This technique allows users to use abbreviated phrase input while still ensuring high accuracy by leveraging visual information. By fine-tuning a large language model with a visual speech encoder, we condition the models to decode the speech content with word initials as hints. Evaluations on existing datasets show that our model can reduce the Word Error Rate from 20.3% to 9.19%, compared to state-of-the-art visual speech recognition models. Results from a user study demonstrated significant improvements in input speed and keystroke saving. Participants reported that our prototype, LipType, leads to an overall lower perceived workload, particularly in the effort and physical demand dimension."
CUI,2025,"Usability, UX, and evaluation of CUIs",From Synthetic to Human: The Gap Between AI-Predicted and Actual Pro-Environmental Behavior Change After Chatbot Persuasion,10.1145/3719160.3736610,"Alexander Doudkin, Pat Pataranutaporn, Pattie Maes","Pro-environmental behavior (PEB) is vital to combat climate change, yet turning awareness into intention and action remains elusive. We explore large language models (LLMs) as tools to promote PEB, comparing their impact across 3,600 participants: real humans (n=1,200), simulated humans based on actual participant data (n=1,200), and fully synthetic personas (n=1,200). All three participant groups faced either personalized chatbots, standard chatbots, or static statements, employing four persuasion strategies (moral foundations, future self-continuity, action orientation, or ''freestyle'' chosen by the LLM). Results reveal a ''synthetic persuasion paradox'': synthetic and simulated participants significantly change their post-intervention PEB stance, while human attitudes barely shift. Simulated participants better approximate human behavior but still overestimate effects. This disconnect underscores LLM’s potential for pre-evaluating PEB interventions but warns of its limits in predicting human responses. We call for refined synthetic modeling and sustained and extended human trials to align conversational AI’s promise with tangible sustainability outcomes."
CUI,2025,Designing CUIs,Design Activity Simulation: Opportunities and Challenges in Using Multiple Communicative AI Agents to Tackle Design Problems,10.1145/3719160.3736609,"Boyin Yang, John J Dudley, Per Ola Kristensson","Large Language Models (LLMs) can enhance structured design thinking, yet existing copilot approaches integrate them into human workflows rather than exploring their autonomous potential. This paper investigates how LLM-based communicative AI agents can independently tackle open-ended design problems and how their strengths and limitations inform human-AI collaboration. We iteratively design a system where AI agents play different roles and simulate human design activity through conversational turns. The agents investigate user needs, identify design constraints, and explore the design space, with useful insights emerging from their interactions. To assess reasoning quality, we conducted a human jury evaluation with five HCI researchers and explored potential applications through a contextual inquiry with seven professionals. Our findings demonstrate that integrating human design thinking techniques enhances AI reasoning.  AI agents effectively tackle design problems, generating low-novelty yet well-grounded and practical solutions that meet key design requirements."
CUI,2025,Posters,How Large Language Models Classify and Semantically Explain Facial Expressions from Valence-Arousal Values,10.1145/3719160.3737618,"Vaibhav Mehra, Guy Laban, Hatice Gunes","Large Language Models (LLMs) primarily operate through text-based inputs and outputs, yet emotion is communicated through both verbal and non-verbal cues, including facial expressions. While Vision-Language Models analyse facial expressions from images, they are resource-intensive and may depend more on linguistic priors than visual understanding. To address this, this study investigates whether LLMs can infer affective meaning from dimensions of facial expressions—Valence-Arousal (VA) values, structured numerical representations. VA values were extracted using Facechannel from images of facial expressions (from IIMI and EMOTIC datasets) and provided to three LLMs in two tasks: (1) classifying facial expressions into basic and complex emotions and (2) generating semantic descriptions of facial expressions. The results indicate that LLMs struggle to classify VA values into discrete emotion categories, particularly for emotions beyond basic polarities. However, LLMs produced semantic descriptions that align closely with human-generated interpretations, demonstrating a stronger capacity for free-text affective inference of facial expressions."
CUI,2025,"Trust, human behaviour, and CUIs",Navigating the Fog: How University Students Recalibrate Sensemaking Practices to Address Plausible Falsehoods in LLM Outputs,10.1145/3719160.3736618,"Chao Zhang, Shengqi Zhu, Xinyu Yang, Yu-Chia Tseng, Shenrong Jiang, Jeffrey M Rzeszotarski","LLM interfaces, such as ChatGPT, are widely used by students in higher education. However, their reliability is compromised by the tendency to generate plausible yet factually inaccurate content. This issue is particularly critical as the HCI community shows growing interest in designing LLM-based educational technology. Despite this interest, we have yet to learn how plausible falsehoods disrupt students' real-time sensemaking of outputs from imperfectly reliable LLMs, and how students currently attempt to mitigate these negative effects. Thus, we conducted a case study of 15 university students using ChatGPT through think-aloud tasks and semi-structured interviews. We identified recurring patterns of sensemaking, with students facing challenges such as relying on intuitive guesses and feeling overwhelmed by LLM's lengthy, sycophantic, and overconfident responses. They adapted by inducing inconsistencies from the LLM's responses and strategically dividing tasks between themselves and the LLM. Lastly, our study highlights several design implications for future reliable LLM interfaces."
CUI,2025,"Trust, human behaviour, and CUIs",Towards Teams Being Led by a Conversational Agent,10.1145/3719160.3736614,"James Simpson, Hamish Stening, Patrick Nalepka, Mark Dras, Rachel W. Kallen, Simon Hosking, Michael J Richardson, Deborah Richards","Rapid advances in conversational agents are making it possible for them to lead human teams. However, considerably less is known about how human teams perform under their guidance. To investigate this, we devised a Wizard-of-Oz study where teams of 3 participants (ground players) were tasked with locating and corralling targets in a virtual desert environment. A fourth player (operator), had access to a top-down map view of the task environment. Importantly, the operator could solely provide oral guidance to the ground players on the task. In half of the trials, participants were led by a human operator, whereas in the other half of the trials they were led by a conversational agent whose responses were controlled by the same human operator (Wizard). Although teams led by the human operator communicated significantly more and ground players preferred the human operator, no differences in team performance were observed."
CUI,2025,Posters,Elmo: An Embodied Conversational Assistant For Community Repair Cafés,10.1145/3719160.3737627,"Teresa Castle-Green, Simon D Castle-Green, Joseph Lindley, Neelima Sailaja, Susan Lechelt","Repair cafes provide a community service that supports and empowers item `Bringers' to reinstate traditional values of repair in order to reduce climate impacts of waste. In this paper, we report on a pilot study exploring the use of Elmo (an embodied conversational assistant) by volunteer Repairers within repair cafe settings. Our findings show the different ways Repairers incorporated this technology probe into their work and the challenges they faced in doing so. Through this, we contribute three areas of consideration for designers looking to implement conversational assistants into community repair settings. These include, contextual awareness of time to undertake suggestions and of the related repair cafe processes, motivation and customer relations requirements of volunteer Repairers, and enhancing empowerment work through supporting  current practices and demonstrations of navigating trouble in repair-resource interactions.  "
CUI,2025,Posters,ResumeGenAI: Supporting Job Seekers with LLM-Driven Resume Feedback,10.1145/3719160.3737622,"Dhruv Awasthi, Pooja S. B. Rao, Dinesh Babu Jayagopi","Rising unemployment and rapid advances in AI have disrupted the job market, making it more important than ever for job seekers to present themselves effectively—starting with their resumes. While prior research has explored resume evaluation, little attention has been given to leveraging AI for delivering personalized, detailed, instant and actionable feedback. We present ResumeGenAI, an online platform designed to support job seekers create resumes, personalize them to specific job roles, compare them, and seek help through a conversational interface. Through a three-week study (N = 34), we evaluated its effectiveness in helping job seekers build resumes. We found that the platform significantly improved resume quality in areas such as skills, grammar, and overall impact, as assessed by expert reviewers. Participants also highlighted features like resume personalization, export analysis, and resume templates as particularly valuable."
CUI,2025,CUIs for health and wellbeing,Understanding the Challenges and Design Opportunities of Using Voice Assistants to Support Postpartum Mothers in Brazil,10.1145/3719160.3736620,"Jessica de Souza, Chen Chen, Tanya Punater, Ariana Talai, Bárbara Tideman Sartorio Camargo, Ana Carolina Lavio Rocha, Kelly P Coca, Edward Jay Wang","The postpartum period is a crucial time for physical and mental adjustment for a mother, which can worsen through increased demands and mental load. In Brazil, as in many Latin American countries, the unequal division of childcare responsibilities increases mothers’ risks of postpartum depression and anxiety while preventing mothers from focusing on their recovery. While today's Voice Assistants (VAs) are promising to offer hands-free, eyes-free, and on-demand support, it remains unclear how VAs can be designed to effectively support mothers and their associated tasks during the postpartum period. To address this challenge, we conducted an online survey study with $55$ Brazilian mothers to investigate how VAs support postpartum mothers and their current usage in childcare-related tasks. We identified key challenges preventing VAs from effectively supporting Brazilian mothers, including language barriers, lack of personalized information retrieval, and missing features tailored to postpartum care and early childhood needs. We then proposed a set of design considerations for how VAs could meet mothers' needs for greater adoption in Brazil."
CUI,2025,"Usability, UX, and evaluation of CUIs","Writing with AI Lowers Psychological Ownership, but Longer Prompts Can Help",10.1145/3719160.3736608,"Nikhita Joshi, Daniel Vogel","The feeling of something belonging to someone is called ""psychological ownership."" A common assumption is that writing with generative AI lowers psychological ownership, but the extent to which this occurs and the role of prompt length are unclear. We report on two experiments to examine the relationship between psychological ownership and prompt length. Participants wrote short stories either completely by themselves or wrote prompts of varying lengths. Results show that when participants wrote longer prompts, they had higher levels of psychological ownership. Their comments suggest they thought more about their prompts, often adding more details about the plot. However, benefits plateaued when prompt length was 75-100% of the target story length. To encourage users to write longer prompts, we propose augmenting the prompt submission button so it must be held down a long time if the prompt is short. Results show that this technique is effective at increasing prompt length."
CUI,2025,Designing CUIs,Linguistic Diversity and Mental Well-Being: Co-Designing Custom AI Chatbots with Multilingual Mothers,10.1145/3719160.3736615,"Sarah Elwahsh, Nora Stern, Aneesha Singh, Amid Ayobi","Language plays a crucial role in mental health, from expressing emotions to challenging mental health stigma. While large language models provide significant potential to help address the global mental health crises, it remains unclear how conversational AI chatbots could support linguistic diversity. We investigate this problem space by focusing on women's mental well-being and presenting the findings of co-design sessions with multilingual mothers. While participants described mental well-being related lexical gaps in non-English languages and cognitive effort in expressing emotions in English, they reported frequent code-switching and preferences to regulate emotions using their first language. When evaluating co-created AI chatbots in non-English languages, participants criticised inappropriate language styles, translation errors, and a lack of dialect-specific nuances.  We discuss the importance of co-designing multilingual conversational user interfaces with linguistically diverse groups to mitigate health inequalities and support people’s unique and changing language preferences in self-managing their health and well-being."
