conference,year,session name,paper title,DOI,author list,abstract
UIST,2025,1. Textile Design and Fabrication,Designing Looms as Kits for Collaborative Assembly,doi.org/10.1145/3746059.3747765,"Samantha Speer, Nickolina Yankova, Joey Huang, Carolyn Rosé, Kylie A Peppler, James McCann, Melisa Orta Martinez","Both engineering kits and collaboration skills are increasingly prevalent in education and are often used in conjunction, yet little research addresses how kit hardware can be designed to support collaboration. Collaboration skills are best acquired through carefully designed collaborative experiences. While prior work highlights technology's important role in fostering collaboration, less research explicitly explores hardware design. This paper posits that certain design features of kits can promote or hinder collaboration. We present a user study evaluating the collaborative assembly of two loom kits: one for higher education (RoboLoom) and one for individuals (Ashford Loom). We developed a coding scheme from the 3Cs framework (coordination, cooperation, and communication) to analyze which hardware features influenced collaboration. We find five design feature categories that may influence collaboration: repetitiveness, specificity, difficulty, parallelizability, and physicality. This paper presents our findings and recommendations for implementing these features into educational kit hardware design to create opportunities for collaboration."
UIST,2025,2. Creating and Navigating Documents,Steering Semantic Data Processing With DocWrangler,doi.org/10.1145/3746059.3747625,"Shreya Shankar, Bhavya Chopra, Mawil Hasan, Stephen Lee, Bjoern Hartmann, Joseph Hellerstein, Aditya Parameswaran, eugene Wu","Unstructured text has long been difficult to analyze automatically at scale. Large language models (LLMs) now make it possible to perform “semantic data processing,” where common data operators like map, reduce, and filter are powered by LLMs instead of traditional code. However, building these pipelines is challenging: users need to understand their data in order to build effective pipelines, but at the same time, they need pipelines to extract the information that would help them understand their data. They also have to navigate the quirks and inconsistencies of LLMs. We introduce DocWrangler, a mixed-initiative development environment designed for semantic data processing. DocWrangler offers three new features to help bridge gaps between users, their data, and their pipelines: (i) In-Situ User Notes, which lets users inspect, annotate, and keep track of observations across documents and LLM outputs; (ii) LLM-Assisted Prompt Refinement, which helps turn user notes into improved data processing operations; and (iii) LLM-Assisted Operation Decomposition, which detects when tasks are too complex for the LLM and suggests how to break them down. Our evaluation combines a user study with 10 participants and a public-facing deployment (at docetl.org/playground) with over 1,500 recorded sessions. The results show that users develop systematic strategies for working with semantic data pipelines—such as turning open-ended prompts into classifiers for easier validation, and deliberately using vague prompts to explore their data or the LLM’s behavior. "
UIST,2025,4. Visual Impairment,Branch Explorer: Leveraging Branching Narratives to Support Interactive 360° Video Viewing for Blind and Low Vision Users,doi.org/10.1145/3746059.3747791,"Shuchang Xu, Xiaofu Jin, Wenshuo ZHANG, Huamin Qu, Yukang Yan","360° videos enable users to freely choose their viewing paths, but blind and low vision (BLV) users are often excluded from this interactive experience. To bridge this gap, we present Branch Explorer, a system that transforms 360° videos into branching narratives—stories that dynamically unfold based on viewer choices—to support interactive viewing for BLV audiences. Our formative study identified three key considerations for accessible branching narratives: providing diverse branch options, ensuring coherent story progression, and enabling immersive navigation among branches. To address these needs, Branch Explorer employs a multi-modal machine learning pipeline to generate diverse narrative paths, allowing users to flexibly make choices at detected branching points and seamlessly engage with each storyline through immersive audio guidance. Evaluation with 12 BLV viewers showed that Branch Explorer significantly enhanced user agency and engagement in 360° video viewing. Users also developed personalized strategies for exploring 360° content. We further highlight implications for supporting accessible exploration of videos and virtual environments."
UIST,2025,2. Sensing and Control in XR,EmoShortcuts: Emotionally Expressive Body Augmentation for Social Mixed Reality Avatars,doi.org/10.1145/3746059.3747656,"HyunA Seo, Youngki Lee, Rajesh Balan, Thivya Kandappu","We present EmoShortcuts, a novel social Mixed Reality (MR) framework that enhances emotional expression by dynamically augmenting avatar body gestures to reflect users’ emotional states. While social MR enables immersive remote interactions through avatars, conveying emotions remains challenging due to limitations in head-mounted display (HMD) tracking (e.g., missing lower-body movements like stomping or defensive postures) and users' tendency to deprioritize nonverbal expression during multitasking. EmoShortcuts addresses these challenges by introducing an augmentation framework that generates expressive body gestures even when users' physical movements are restricted. We conducted a formative study with 12 participants to identify key challenges in emotional expression and explore user preferences for AI-assisted gesture augmentation. Based on these insights, we designed an interface that enables adaptive gesture augmentation and allows for both pre-set and real-time user control. Through an extensive user study (n = 16), our findings show that EmoShortcuts significantly improves emotion expression accuracy and reduces cognitive workload, demonstrating its potential for more immersive and emotionally rich virtual communication."
UIST,2025,4. Addressing Cognitive Load,Assessing Dynamic Flow Experience from EEG Signals: A Processing-based Approach,doi.org/10.1145/3746059.3747603,"Shilong Liu, Chaorui Tong, Zelu Liu, Xiangxian Li, Yawen Zheng, Chao Zhou, Juan Liu, Yulong Bian","As an interaction experience goal, the flow experience is characterized by its subjectivity and dynamism. Exploring objective methods to assess dynamic flow states is significant in enhancing user experience design, evaluation, and optimization.   This study aims to model the dynamics of the flow experience and quantify its intensity using electroencephalography signals (EEG) from the perspective of the process. To achieve this, an interactive task is designed to induce dynamic changes in flow, and EEG signals from participants were recorded simultaneously, to form a flow assessment dataset. Subsequently, a frequency-aware convolutional Transformer model (FA-ConFormer) was proposed to extract dynamic features from EEG, with particular optimization for capturing complex dynamic features in the frequency domain. Experimental results demonstrate that FA-ConFormer outperforms existing methods in flow state and intensity recognition, the visualization of the flow process dynamically depicting the onset, development, peak, and decline of flow with varying intensities, which help to deepen the understanding of flow experience."
UIST,2025,1. Designing AR and VR,InSituTale: Enhancing Augmented Data Storytelling with Physical Objects,doi.org/10.1145/3746059.3747678,"Kentaro Takahira, Yue Yu, Takanori Fujiwara, Ryo Suzuki, Huamin Qu","Augmented data storytelling enhances narrative delivery by integrating visualizations with physical environments and presenter actions. Existing systems predominantly rely on body gestures or speech to control visualizations, leaving interactions with physical objects largely underexplored. We introduce augmented physical data storytelling, an approach enabling presenters to manipulate visualizations through physical object interactions. To inform this approach, we first conducted a survey of data-driven presentations to identify common visualization commands. We then conducted workshops with nine HCI/VIS researchers to collect mappings between physical manipulations and these commands.Guided by these insights, we developed InSituTale, a prototype that combines object tracking via a depth camera with Vision-LLM for detecting real-world events. Through physical manipulations, presenters can dynamically execute various visualization commands, delivering cohesive data storytelling experiences that blend physical and digital elements. A user study with 12 participants demonstrated that InSituTale enables intuitive interactions, offers high utility, and facilitates an engaging presentation experience."
UIST,2025,2. Creating and Navigating Documents,Synthia: Visually Interpreting and Synthesizing Feedback for Writing Revision,doi.org/10.1145/3746059.3747703,"Chao Zhang, Kexin Phyllis Ju, Zhuolun Han, Grace Yu-Chun Yen, Jeffrey M Rzeszotarski","While recent advances in HCI and generative AI have improved authors' access to feedback on their work, the abundance of critiques can overwhelm writers and obscure actionable insights. We introduce Synthia, a system that visually scaffolds feedback-based writing revision with LLM-powered synthesis. Synthia helps authors strategize their revisions by breaking down large feedback collections into interactive visual bubbles that can be clustered, colored, and resized to reveal patterns and highlight valuable suggestions. Bidirectional highlighting links each feedback unit to its original context and relevant parts of the text. Writers can selectively combine feedback units to generate alternative drafts, enabling rapid, parallel exploration of revision possibilities. These interactions support feedback curation, interpretation, and experimentation throughout the revision process. A within-subjects study (N=12) showed that Synthia helped participants identify more helpful feedback, explore more diverse revisions, and revise with greater intentionality and transparency than a GPT-4-based writing interface."
UIST,2025,4. Visual Impairment,VRSight: An AI-Driven Scene Description System to Improve Virtual Reality Accessibility for Blind People,doi.org/10.1145/3746059.3747641,"Daniel Killough, Justin Feng, Zheng Xue Ching, Daniel Wang, Rithvik Dyava, Yapeng Tian, Yuhang Zhao","Virtual Reality (VR) is inaccessible to blind people. While research has investigated many techniques to enhance VR accessibility, they require additional developer effort to integrate. As such, most mainstream VR apps remain inaccessible as the industry de-prioritizes accessibility. We present VRSight, an end-to-end system that recognizes VR scenes post hoc through a set of AI models (e.g., object detection, depth estimation, LLM-based atmosphere interpretation) and generates tone-based, spatial audio feedback, empowering blind users to interact in VR without developer intervention. To enable virtual element detection, we further contribute DISCOVR, a VR dataset consisting of 30 virtual object classes from 17 social VR apps, substituting real-world datasets that remain not applicable to VR contexts. Nine participants used VRSight to explore an off-the-shelf VR app (Rec Room), demonstrating its effectiveness in facilitating social tasks like avatar awareness and available seat identification."
UIST,2025,1. XR Proprioception,Delusionized? Potential Harms of Proprioceptive Manipulations through Hand Redirection in Virtual Reality,doi.org/10.1145/3746059.3747754,"Martin Feick, Kora Persephone Regitz, André Zenner","To enhance interactions in VR, hand redirection (HR)-based illusion techniques apply offsets between the virtual and real-world position of users’ hands. While adaptation to such HR offsets is recognized, their impact on proprioception accuracy remains unexplored. However, deploying HR without understanding its potential effects on proprioception accuracy may pose risks to users in real-life situations. To investigate this, we conducted an experiment with 22 participants, studying the influence of prolonged exposure to unnoticeable HR offsets on proprioceptive accuracy during hand-reaching in VR. Our results show that proprioceptive accuracy declines significantly after prolonged exposure to redirected hand interactions. However, short-time exposure to unaltered hand interactions can – yet only partially – restore normal levels. Thus, we advocate being aware of potential risks arising from prolonged exposure to visual-proprioceptive offsets to ensure users’ safety."
UIST,2025,2. Creating and Navigating Documents,AbstractExplorer: Leveraging Structure-Mapping Theory to Enhance Comparative Close Reading at Scale,doi.org/10.1145/3746059.3747773,"Ziwei Gu, Joyce Zhou, Ning-Er (Nina) Lei, Jonathan K. Kummerfeld, Mahmood Jasim, Narges Mahyar, Elena L. Glassman","Individual flagship conferences today can have over a thousand papers; even reading just the abstract of every paper at the latest relevant conference to keep up with the research is time and memory prohibitive. Previous visualizations in this domain have ubiquitously followed Shneiderman's Visual Information-Seeking Mantra, with details available on demand. However, recently in other domains, system designers have leveraged Structure-Mapping Theory (SMT) to facilitate seeing both the overview and the details at the same time, facilitating abstraction without losing context. We compose and evaluate a system, called AbstractExplorer, with analogous SMT-derived characteristics for the domain of scientific abstract corpus familiarization. AbstractExplorer has a unique combination of LLM-powered (1) faceted comparative close reading with (2) role highlighting enhanced by (3) structure-based ordering and (4) alignment. An ablation study (N=24) validated that these features work best together. A summative study (N=16) describes how these features support users in familiarizing themselves with a corpus of paper abstracts from a single large conference with over 1000 papers."
UIST,2025,"2. Sensing Light, Supporting Touch",NFCGest: Gesture Interaction with NFC terminal Enabled by Super High Speed ADC,doi.org/10.1145/3746059.3747729,"Bu Li, Robert Xiao","Near Field Communication (NFC) is a widely applied technology embedded in credit cards, smartphones, and identity credentials like passports. By tapping a media to an NFC terminal, users can authorize payment transactions, gain access to spaces, and authenticate their identity. However, beyond tapping, current NFC application protocols define no other interactions, leaving significant room for exploration. In this work, we show that additional interactions can be enabled by analyzing the raw RX analog signals, which operate at high frequencies (848 kHz), using the test functions of an NFC terminal. We then sampled such signals using a custom low-cost, high-speed streaming ADC, enabling real-time streaming and visualization of the signals on an amplitude-phase plot. As users move the NFC media over the antenna, the raw signals form characteristic 2D curves on this plot. Accordingly, we identified three categories of card interactions: swipe, tap, and shake. By introducing asymmetric interference coils, we can further enable directional interactions. We showcase a set of 9 gestures based on these interaction categories and evaluated them in a ten-participant user study. Our classification model demonstrates cross-user accuracy of 91.8%, validating both our real-time processing pipeline and gesture design. To demonstrate the practical value of NFCGest, we propose applications for both display-based and display-less NFC terminals. We highlight purely contactless gesture interaction for display-based systems, and emphasize the enriched interaction space for display-less sensors."
UIST,2025,3. Supporting UX Design,StoryEnsemble: Enabling Dynamic Exploration & Iteration in the Design Process with AI and Forward-Backward Propagation,doi.org/10.1145/3746059.3747772,"Sangho Suh, Michael Lai, Kevin Pu, Steven P. Dow, Tovi Grossman","Design processes involve exploration, iteration, and movement across interconnected stages such as persona creation, problem framing, solution ideation, and prototyping. However, time and resource constraints often hinder designers from exploring broadly, collecting feedback, and revisiting earlier assumptions—making it difficult to uphold core design principles in practice. To better understand these challenges, we conducted a formative study with 15 participants—comprised of UX practitioners, students, and instructors. Based on the findings, we developed StoryEnsemble, a tool that integrates AI into a node-link interface and leverages forward and backward propagation to support dynamic exploration and iteration across the design process. A user study with 10 participants showed that StoryEnsemble enables rapid, multi-directional iteration and flexible navigation across design stages. This work advances our understanding of how AI can foster more iterative design practices by introducing novel interactions that make exploration and iteration more fluid, accessible, and engaging."
UIST,2025,2. Sense-making,Semantic Commit: Helping Users Update Intent Specifications for AI Memory at Scale,doi.org/10.1145/3746059.3747778,"Priyan Vaithilingam, Munyeong Kim, Frida-Cecilia Acosta-Parenteau, Daniel Lee, Amine Mhedhbi, Elena L. Glassman, Ian Arawjo","As AI agents increasingly rely on memory systems to align with user intent, updating these memories presents challenges of semantic conflict and ambiguity. Inspired by impact analysis in software engineering, we introduce SemanticCommit, a mixed-initiative interface to help users integrate new intent into intent specifications—natural language documents like AI memory lists, Cursor Rules, and game design documents—while maintaining consistency. SemanticCommit detects potential semantic conflicts using a knowledge graph-based retrieval-augmented generation pipeline, and assists users in resolving them with LLM support. Through a within-subjects study with 12 participants comparing SemanticCommit to a chat-with-document baseline (OpenAI Canvas), we find differences in workflow: half of our participants adopted a workflow of impact analysis when using SemanticCommit, where they would first flag conflicts without AI revisions then resolve conflicts locally, despite having access to a global revision feature. Additionally, users felt SemanticCommit offered a greater sense of control without increasing workload. Our findings indicate that AI agent interfaces should help users validate AI retrieval independently from generation, suggesting that the benefits from improved control can offset the costs of manual review. Our work speaks to the need for AI system designers to think about updating memory as a process that involves human feedback and decision-making."
UIST,2025,2. Feedback,HydroHaptics: High-Fidelity Force-Feedback on Soft Deformable Interfaces using Hydrostatic Transmission,doi.org/10.1145/3746059.3747679,"James David Nash, Kim Sauvé, Catharina Maria van Riet, Anke van Oosterhout, Adwait Sharma, Christopher Clarke, Jason Alexander","Soft deformable interfaces offer unique interaction potential through input flexibility and diverse forms. However, force feedback on these devices remains limited, with pneumatic approaches lacking responsiveness and precision, while microhydraulic solutions are constrained to small form factors with limited input. We present HydroHaptics, a novel platform that enables high-fidelity force feedback on deformable interfaces via hydrostatic transmission. Surpassing current state-of-the-art methods, our approach allows fine-grained force feedback on soft interfaces, achieving a 10 N force change in < 100 ms and accurate 1 N, 10 Hz oscillation rendering. We detail the system's design and implementation, highlighting its ability to maintain the inherent interaction benefits of soft interfaces.  A user study (N = 18)evaluates the system's performance, showing high accuracy in rendering distinct haptic effects (82.6% accuracy) and classifying input gestures (89.1% accuracy). To showcase the platform’s versatility, we present four applications illustrating HydroHaptics' potential to enhance interaction with deformable devices and unlock novel user experiences. "
UIST,2025,4. Visual Impairment,StreetViewAI: Making Street View Accessible Using Context-Aware Multimodal AI,doi.org/10.1145/3746059.3747756,"Jon E. Froehlich, Alexander J. Fiannaca, Nimer M Jaber, Victor Tsaran, Shaun K. Kane","Interactive streetscape mapping tools such as Google Street View (GSV) and Meta Mapillary enable users to virtually navigate and experience real-world environments via immersive 360° imagery but remain fundamentally inaccessible to blind users. We introduce StreetViewAI, the first-ever accessible street view tool, which combines context-aware, multimodal AI, accessible navigation controls, and conversational speech. With StreetViewAI, blind users can virtually examine destinations, engage in open-world exploration, or virtually tour any of the over 220 billion images and 100+ countries where GSV is deployed. We iteratively designed StreetViewAI with a mixed-visual ability team and performed an evaluation with eleven blind users. Our findings demonstrate the value of an accessible street view in supporting POI investigations and remote route planning. We close by enumerating key guidelines for future work."
UIST,2025,1. Creative Design with Gen AI,POET: Supporting Prompting Creativity and Personalization with Automated Expansion of Text-to-Image Generation,doi.org/10.1145/3746059.3747710,"Evans Xu Han, Alice Qian, Haiyi Zhu, Hong Shen, Paul Pu Liang, Jane Hsieh","State-of-the-art visual generative AI tools hold immense potential to assist users in the early ideation stages of creative tasks -- offering the ability to generate (rather than search for) novel and unprecedented (instead of existing) images of considerable quality that also adhere to boundless combinations of user specifications. However, many large-scale text-to-image systems are designed for broad applicability, yielding conventional output that may limit creative exploration. They also employ interaction methods that may be difficult for beginners. Given that creative end users often operate in diverse, context-specific ways that are often unpredictable, more variation and personalization are necessary. We introduce POET, a real-time interactive tool that (1) automatically discovers dimensions of homogeneity in text-to-image generative models, (2) expands these dimensions to diversify the output space of generated images, and (3) learns from user feedback to personalize expansions. An evaluation with 28 users spanning four creative task domains demonstrated POET's ability to generate results with higher perceived diversity and help users reach satisfaction in fewer prompts during creative tasks, thereby prompting them to deliberate and reflect more on a wider range of possible produced results during the co-creative process. Focusing on visual creativity, POET offers a first glimpse of how interaction techniques of future text-to-image generation tools may support and align with more pluralistic values and the needs of end users during the ideation stages of their work."
UIST,2025,3. Interacting with Robots,Do You See What I See? Bring Live Pedestrians into an Outdoor Collaborative Mixed Reality Experience,doi.org/10.1145/3746059.3747667,"Jingyi Zhang, Ziwen Lu, Changrui Zhu, Simon Julier, Anthony Steed","Collaborative use of mixed reality (MR) devices is blurring the line between virtual and physical worlds. A remote virtual reality (VR) user immersed in a virtual replica of a real-world environment can interact in real-time with an augmented reality (AR) user who is physically present in that location. One challenge with such a setting is that the virtual world experienced by the remote users often lacks the richness of the real world, particularly in outdoor settings where dynamic elements, such as pedestrians, are missing. The first contribution of this paper is to report findings from focus group sessions on an example collaborative outdoor mixed reality system. Participants noted that lack of synchronisation between the AR and VR worlds diminishes the VR user’s sense of having visited the real-world location together with the AR user. To address this, our second contribution is a system that brings live dynamics into a collaborative MR experience using pedestrians as an example. We conducted a user study using a tour-guide scenario, where an in-situ guide using AR interacts with a remote participant in VR. Results showed that in this scenario, most participants perceived the virtual avatars they saw as representations of real humans in situ."
